"","date","frequency","happiness","timeseries"
"2124",2020-10-26,213968905,"5.941","/api/v1/timeseries/3/"
"2125",2020-10-27,216123045,"5.919","/api/v1/timeseries/3/"
"2126",2020-10-28,210646534,"5.914","/api/v1/timeseries/3/"
"2127",2020-10-29,217652477,"5.939","/api/v1/timeseries/3/"
"2128",2020-10-30,200218788,"5.951","/api/v1/timeseries/3/"
"2129",2020-10-31,185523720,"5.954","/api/v1/timeseries/3/"
"2130",2020-11-01,199561777,"5.943","/api/v1/timeseries/3/"
"2131",2020-11-02,214649536,"5.937","/api/v1/timeseries/3/"
"2132",2020-11-03,240728869,"5.944","/api/v1/timeseries/3/"
"2133",2020-11-04,275471967,"5.867","/api/v1/timeseries/3/"
"2134",2020-11-05,252760467,"5.859","/api/v1/timeseries/3/"
"2135",2020-11-06,248080550,"5.888","/api/v1/timeseries/3/"
"2136",2020-11-08,222251360,"5.935","/api/v1/timeseries/3/"
"2137",2020-11-09,227919001,"5.912","/api/v1/timeseries/3/"
"2138",2020-11-10,223209191,"5.923","/api/v1/timeseries/3/"
"2139",2020-11-11,217351290,"5.947","/api/v1/timeseries/3/"
"2140",2020-11-12,216392279,"5.929","/api/v1/timeseries/3/"
"2141",2020-11-13,216425063,"5.932","/api/v1/timeseries/3/"
"2142",2020-11-14,198962821,"5.944","/api/v1/timeseries/3/"
"2143",2020-11-15,204764374,"5.926","/api/v1/timeseries/3/"
"2144",2020-11-16,217062518,"5.958","/api/v1/timeseries/3/"
"2145",2020-11-17,205079395,"5.921","/api/v1/timeseries/3/"
"2146",2020-11-18,207649051,"5.921","/api/v1/timeseries/3/"
"2147",2020-11-19,210747305,"5.920","/api/v1/timeseries/3/"
"2148",2020-11-20,204781688,"5.962","/api/v1/timeseries/3/"
"2149",2020-11-21,176696410,"5.954","/api/v1/timeseries/3/"
"2150",2020-11-22,185625514,"5.963","/api/v1/timeseries/3/"
"2151",2020-11-23,191230781,"5.981","/api/v1/timeseries/3/"
"2152",2020-11-24,200518749,"6.000","/api/v1/timeseries/3/"
"2153",2020-11-25,190818413,"5.978","/api/v1/timeseries/3/"
"2154",2020-11-27,166596660,"6.012","/api/v1/timeseries/3/"
"2155",2020-11-28,166903417,"6.010","/api/v1/timeseries/3/"
"2156",2020-11-29,171230272,"5.970","/api/v1/timeseries/3/"
"2157",2020-11-30,197281009,"6.003","/api/v1/timeseries/3/"
"2158",2020-12-01,185755701,"5.980","/api/v1/timeseries/3/"
"2159",2020-12-02,182427069,"5.982","/api/v1/timeseries/3/"
"2160",2020-12-03,187903253,"6.003","/api/v1/timeseries/3/"
"2161",2020-12-04,181820924,"5.999","/api/v1/timeseries/3/"
"2162",2020-12-05,169863742,"6.024","/api/v1/timeseries/3/"
"2163",2020-12-06,192572531,"6.071","/api/v1/timeseries/3/"
"2164",2020-12-07,178276110,"5.958","/api/v1/timeseries/3/"
"2165",2020-12-08,185699395,"5.957","/api/v1/timeseries/3/"
"2166",2020-12-09,182339875,"5.953","/api/v1/timeseries/3/"
"2167",2020-12-10,194770145,"5.937","/api/v1/timeseries/3/"
"2168",2020-12-11,181206755,"5.933","/api/v1/timeseries/3/"
"2169",2020-12-12,168895016,"5.982","/api/v1/timeseries/3/"
"2170",2020-12-13,168400030,"5.950","/api/v1/timeseries/3/"
"2171",2020-12-14,181679595,"5.943","/api/v1/timeseries/3/"
"2172",2020-12-15,173346120,"5.956","/api/v1/timeseries/3/"
"2173",2020-12-16,176473879,"5.945","/api/v1/timeseries/3/"
"2174",2020-12-17,180103323,"5.955","/api/v1/timeseries/3/"
"2175",2020-12-18,180819261,"5.971","/api/v1/timeseries/3/"
"2176",2020-12-19,168587045,"5.961","/api/v1/timeseries/3/"
"2177",2020-12-20,175688588,"5.952","/api/v1/timeseries/3/"
"2178",2020-12-21,186279822,"5.948","/api/v1/timeseries/3/"
"2179",2020-12-22,184344194,"5.955","/api/v1/timeseries/3/"
"2180",2020-12-23,177186757,"5.987","/api/v1/timeseries/3/"
"2181",2020-12-24,163668587,"6.140","/api/v1/timeseries/3/"
"2182",2020-12-25,146266113,"6.224","/api/v1/timeseries/3/"
"2183",2020-12-26,162456583,"6.019","/api/v1/timeseries/3/"
"2184",2020-12-27,172248751,"5.967","/api/v1/timeseries/3/"
"2185",2020-12-28,179229530,"5.941","/api/v1/timeseries/3/"
"2186",2020-12-29,188607879,"5.957","/api/v1/timeseries/3/"
"2187",2020-12-30,196274914,"5.948","/api/v1/timeseries/3/"
"2188",2020-12-31,196930020,"6.076","/api/v1/timeseries/3/"
